policy_id,sponsor_age,sponsor_sex,sponsor_relationship,student_age,student_sex,income_band,scholarship_flag,tuition_per_sem,expected_years,risk_score,risk_tier,premium_per_sem,maturity_benefit
300,33,F,parent,19,M,medium,0,2114342.0,5,1.0,PREFERRED,135000.0,500000
301,41,M,parent,23,M,medium,0,1337027.0,4,0.5,PREFERRED,135000.0,500000
302,60,F,parent,22,M,low,1,3378950.0,4,3.0,SUBSTANDARD,278368.5,500000
303,48,M,grandparent,25,M,medium,1,2323383.0,5,2.0,STANDARD,180000.0,500000
304,49,F,parent,21,M,medium,0,2310414.0,3,1.0,PREFERRED,135000.0,500000
305,58,M,parent,20,M,medium,1,2277653.0,3,0.5,PREFERRED,135000.0,500000
306,39,M,other_relative,23,F,medium,0,3181103.0,4,1.0,PREFERRED,155433.09,0
307,33,M,grandparent,24,M,medium,0,3040094.0,4,1.0,PREFERRED,151202.82,0
308,59,F,parent,18,M,low,1,3422695.0,4,3.0,SUBSTANDARD,279680.85,500000
309,31,F,parent,21,M,medium,0,2108835.0,4,0.0,PREFERRED,135000.0,500000
310,43,M,parent,20,M,medium,1,1503565.0,3,0.0,PREFERRED,135000.0,500000
311,45,M,other_relative,24,F,low,0,3192175.0,3,3.5,SUBSTANDARD,272765.25,500000
312,55,F,parent,19,M,high,0,3400709.0,3,1.0,PREFERRED,162021.27,500000
313,43,F,other,25,M,medium,0,2880955.0,5,3.0,SUBSTANDARD,263428.64999999997,500000
314,64,F,other_relative,18,M,medium,1,3367211.0,5,2.5,STANDARD,206016.33,500000
315,64,F,other_relative,21,M,low,0,1380954.0,3,4.5,SUBSTANDARD,251999.99999999997,500000
316,41,M,other_relative,21,M,medium,0,2314043.0,4,1.0,PREFERRED,135000.0,500000
317,66,F,grandparent,24,M,low,0,1308818.0,3,6.5,HIGH_RISK,324000.0,500000
318,47,M,parent,21,F,low,1,2499682.0,3,1.5,STANDARD,180000.0,500000
319,54,M,parent,22,M,low,1,1398593.0,3,1.5,STANDARD,180000.0,0
320,41,M,other_relative,25,M,medium,1,2540654.0,3,0.0,PREFERRED,136219.62,500000
321,36,M,other,18,F,low,0,1634881.0,5,5.0,HIGH_RISK,324000.0,500000
322,55,M,parent,22,F,high,0,3451398.0,3,1.0,PREFERRED,163541.94,500000
323,65,M,grandparent,20,F,low,1,2455262.0,3,5.0,HIGH_RISK,324000.0,500000
324,44,M,parent,24,F,low,1,3481211.0,4,1.0,PREFERRED,164436.33,500000
325,44,M,parent,24,M,medium,0,1268721.0,4,0.5,PREFERRED,135000.0,500000
326,45,M,parent,18,M,medium,1,1597543.0,3,0.0,PREFERRED,135000.0,500000
327,57,F,other_relative,23,F,medium,1,3444281.0,4,1.5,STANDARD,208328.43,500000
328,56,M,parent,24,F,medium,0,2715063.0,3,2.0,STANDARD,186451.89,0
329,40,F,other_relative,19,F,high,1,2762269.0,4,0.0,PREFERRED,142868.07,500000
330,37,M,grandparent,20,M,low,1,1951154.0,4,2.0,STANDARD,180000.0,500000
331,57,F,parent,23,F,high,0,1795698.0,4,1.5,STANDARD,180000.0,500000
332,33,M,other,24,F,medium,0,3008032.0,3,1.0,PREFERRED,150240.96,500000
333,48,F,grandparent,25,M,low,1,2682627.0,5,4.0,SUBSTANDARD,257478.80999999997,0
334,41,M,parent,19,F,medium,1,1367681.0,3,0.0,PREFERRED,135000.0,500000
335,48,M,parent,24,M,medium,1,3286523.0,5,1.0,PREFERRED,158595.69,0
336,47,M,parent,18,M,low,1,1449067.0,3,1.5,STANDARD,180000.0,500000
337,62,M,parent,21,F,low,0,2450803.0,4,4.5,SUBSTANDARD,251999.99999999997,0
338,59,F,parent,24,F,medium,0,3465708.0,3,2.0,STANDARD,208971.24,500000
339,57,M,other_relative,23,M,medium,1,2130897.0,3,1.0,PREFERRED,135000.0,500000
340,45,M,parent,21,M,medium,1,3320168.0,3,0.0,PREFERRED,159605.04,500000
341,62,M,grandparent,23,F,medium,1,1200606.0,4,2.0,STANDARD,180000.0,500000
342,39,M,other_relative,21,M,medium,1,1647003.0,4,0.0,PREFERRED,135000.0,0
343,55,M,other_relative,18,F,low,0,2010522.0,4,5.0,HIGH_RISK,324000.0,500000
344,67,F,grandparent,20,M,low,0,2238138.0,4,7.0,HIGH_RISK,324000.0,500000
345,45,M,parent,24,F,medium,0,2207104.0,5,2.5,STANDARD,180000.0,500000
346,69,M,parent,22,M,low,0,1899229.0,4,6.0,HIGH_RISK,324000.0,500000
347,59,M,other,22,M,low,0,1340246.0,3,5.5,HIGH_RISK,324000.0,500000
348,43,F,parent,22,M,low,1,2093211.0,4,1.0,PREFERRED,135000.0,0
349,49,F,grandparent,25,F,high,1,1356025.0,3,0.0,PREFERRED,135000.0,500000
350,57,M,parent,19,M,low,0,2518253.0,4,4.5,SUBSTANDARD,252547.58999999997,500000
351,57,F,grandparent,25,F,low,0,3271053.0,5,6.5,HIGH_RISK,347131.59,500000
352,67,M,parent,24,F,low,0,1853199.0,4,6.0,HIGH_RISK,324000.0,500000
353,30,M,parent,18,M,medium,0,2969221.0,3,0.0,PREFERRED,149076.63,500000
354,63,M,parent,25,F,high,0,3257687.0,5,2.5,STANDARD,202730.61,500000
355,41,M,parent,20,F,low,0,3199619.0,4,2.5,STANDARD,200988.57,500000
356,59,F,parent,20,M,medium,0,1969272.0,5,3.5,SUBSTANDARD,251999.99999999997,500000
357,59,M,parent,21,M,high,0,2968428.0,5,2.5,STANDARD,194052.84,500000
358,38,F,parent,22,F,medium,1,2335591.0,4,0.0,PREFERRED,135000.0,500000
359,48,M,parent,22,M,medium,1,1596982.0,3,0.0,PREFERRED,135000.0,500000
360,54,F,other_relative,23,M,low,1,3101132.0,3,2.0,STANDARD,198033.96,500000
361,33,M,other,22,F,low,1,3121474.0,3,1.5,STANDARD,198644.22,500000
362,46,F,grandparent,24,F,medium,1,1944609.0,5,2.0,STANDARD,180000.0,500000
363,49,F,parent,21,F,medium,1,3290239.0,3,0.0,PREFERRED,158707.16999999998,500000
364,64,M,grandparent,18,M,medium,1,2292236.0,3,1.5,STANDARD,180000.0,500000
365,53,M,other,20,F,low,0,2894969.0,3,4.5,SUBSTANDARD,263849.06999999995,0
366,64,M,grandparent,23,F,low,0,3361649.0,3,5.0,HIGH_RISK,349849.47,0
367,56,F,parent,23,M,medium,0,3058982.0,3,2.0,STANDARD,196769.46,500000
368,35,M,parent,21,M,medium,0,2704860.0,3,0.0,PREFERRED,141145.8,500000
369,54,F,parent,18,M,medium,1,2995305.0,4,0.0,PREFERRED,149859.15,500000
370,63,F,grandparent,25,M,medium,0,1379131.0,3,3.0,SUBSTANDARD,251999.99999999997,500000
371,32,M,other_relative,18,M,low,1,1734341.0,3,0.5,PREFERRED,135000.0,500000
372,45,F,parent,25,M,low,0,2974953.0,3,3.0,SUBSTANDARD,266248.58999999997,500000
373,53,M,other_relative,25,M,low,0,2442868.0,3,3.5,SUBSTANDARD,251999.99999999997,500000
374,45,M,parent,19,F,medium,1,2809884.0,3,0.0,PREFERRED,144296.52,500000
375,33,F,parent,22,F,low,1,3021931.0,3,0.0,PREFERRED,150657.93,500000
376,62,F,parent,18,F,high,1,3282811.0,4,0.0,PREFERRED,158484.33,500000
377,49,F,parent,19,M,high,1,1282372.0,4,0.0,PREFERRED,135000.0,500000
378,59,M,grandparent,22,M,low,1,3273700.0,3,3.5,SUBSTANDARD,275211.0,500000
379,39,M,grandparent,20,F,low,0,3495528.0,5,4.5,SUBSTANDARD,281865.83999999997,0
380,40,M,parent,18,F,high,0,1833193.0,3,0.0,PREFERRED,135000.0,500000
381,67,M,parent,23,M,low,0,2871615.0,4,6.0,HIGH_RISK,335148.45,500000
382,58,M,parent,22,F,medium,0,2149218.0,4,2.5,STANDARD,180000.0,0
383,61,M,grandparent,19,M,medium,1,1630672.0,3,1.5,STANDARD,180000.0,500000
384,44,F,parent,25,M,medium,1,2819449.0,4,0.0,PREFERRED,144583.47,500000
385,43,M,parent,22,M,low,1,2475040.0,5,2.0,STANDARD,180000.0,500000
386,68,M,grandparent,23,F,low,1,1937810.0,3,5.0,HIGH_RISK,324000.0,500000
387,45,F,other_relative,21,F,high,0,3158121.0,4,1.0,PREFERRED,154743.63,0
388,49,M,parent,19,F,medium,1,3253056.0,3,0.0,PREFERRED,157591.68,500000
389,41,F,parent,24,M,low,1,2627985.0,4,1.0,PREFERRED,138839.55,500000
390,56,M,other,25,F,medium,1,2870691.0,3,2.0,STANDARD,191120.73,500000
391,54,F,parent,19,M,medium,0,1554748.0,5,2.5,STANDARD,180000.0,500000
392,33,M,grandparent,25,M,low,1,1533639.0,3,1.0,PREFERRED,135000.0,500000
393,42,M,grandparent,19,F,medium,0,1255634.0,4,1.5,STANDARD,180000.0,500000
394,68,F,grandparent,19,F,low,0,3099410.0,3,6.5,HIGH_RISK,341982.3,500000
395,44,F,parent,20,F,low,0,2368983.0,5,3.5,SUBSTANDARD,251999.99999999997,500000
396,60,M,parent,25,M,low,0,3000536.0,4,4.5,SUBSTANDARD,267016.07999999996,500000
397,53,M,other,21,F,low,0,3416118.0,4,5.0,HIGH_RISK,351483.54,500000
398,56,F,parent,24,F,high,0,1634805.0,4,1.5,STANDARD,180000.0,500000
399,43,M,parent,23,F,low,0,2626433.0,3,2.0,STANDARD,183792.99,0
400,61,M,parent,18,M,medium,1,2830391.0,4,1.0,PREFERRED,144911.73,0
401,56,M,parent,23,F,medium,1,2598481.0,3,0.5,PREFERRED,137954.43,500000
402,67,M,parent,20,F,low,0,2892884.0,4,6.0,HIGH_RISK,335786.52,500000
403,42,M,other_relative,24,M,medium,1,3458049.0,4,0.0,PREFERRED,163741.47,0
404,55,F,parent,20,M,low,1,2840017.0,4,3.0,SUBSTANDARD,262200.50999999995,500000
405,49,M,other_relative,21,M,low,1,1491041.0,5,3.5,SUBSTANDARD,251999.99999999997,500000
406,69,F,parent,22,F,low,1,3293082.0,3,4.0,SUBSTANDARD,275792.45999999996,500000
407,32,M,parent,25,F,low,0,2146387.0,4,2.0,STANDARD,180000.0,500000
408,54,F,parent,24,M,high,1,2179544.0,4,0.0,PREFERRED,135000.0,500000
409,46,M,parent,23,M,high,1,1290508.0,4,0.0,PREFERRED,135000.0,500000
410,42,F,parent,23,M,low,0,1210036.0,5,3.5,SUBSTANDARD,251999.99999999997,0
411,56,M,parent,22,M,low,1,1658218.0,4,3.0,SUBSTANDARD,251999.99999999997,500000
412,59,F,parent,18,M,medium,0,1307372.0,4,2.5,STANDARD,180000.0,0
413,38,M,parent,20,M,low,1,2964691.0,5,2.0,STANDARD,193940.73,500000
414,30,M,parent,23,M,medium,0,2073253.0,4,0.0,PREFERRED,135000.0,500000
415,60,M,other_relative,22,F,medium,0,2695533.0,3,2.5,STANDARD,185865.99,0
416,51,F,parent,19,M,low,1,1388674.0,4,2.0,STANDARD,180000.0,0
417,50,M,parent,20,M,low,1,2959858.0,5,3.0,SUBSTANDARD,265795.74,500000
418,31,M,parent,20,F,low,1,2258431.0,4,0.5,PREFERRED,135000.0,500000
419,66,M,parent,25,M,low,1,2707226.0,3,4.0,SUBSTANDARD,258216.77999999997,500000
420,44,M,other,22,M,high,0,1528053.0,4,1.0,PREFERRED,135000.0,500000
421,43,F,parent,22,M,low,0,1629529.0,4,2.5,STANDARD,180000.0,500000
422,69,M,grandparent,19,M,low,1,2961873.0,3,5.0,HIGH_RISK,337856.19,0
423,49,M,other_relative,25,F,high,1,2937941.0,4,0.0,PREFERRED,148138.23,500000
424,45,M,parent,20,M,medium,0,2492088.0,4,1.5,STANDARD,180000.0,500000
425,70,M,grandparent,20,F,low,0,2731501.0,3,6.5,HIGH_RISK,330945.03,500000
426,66,F,parent,24,M,low,0,3046846.0,4,6.0,HIGH_RISK,340405.38,500000
427,54,F,parent,23,F,low,1,1786640.0,3,1.5,STANDARD,180000.0,500000
428,46,F,other,23,F,medium,1,2901964.0,5,2.5,STANDARD,192058.92,500000
429,47,F,other_relative,23,M,low,0,2060837.0,3,3.5,SUBSTANDARD,251999.99999999997,500000
430,43,M,parent,23,M,medium,1,1231740.0,3,0.0,PREFERRED,135000.0,500000
431,54,F,other_relative,22,M,high,0,3271406.0,4,1.0,PREFERRED,158142.18,500000
432,59,M,parent,19,M,medium,0,1882131.0,4,2.5,STANDARD,180000.0,500000
433,46,F,parent,25,F,low,1,1963059.0,3,1.5,STANDARD,180000.0,500000
434,61,M,grandparent,18,M,high,0,2849692.0,4,2.5,STANDARD,190490.76,500000
435,52,F,parent,24,F,medium,0,2910980.0,5,2.5,STANDARD,192329.4,500000
436,70,M,grandparent,19,M,medium,0,1834055.0,3,4.5,SUBSTANDARD,251999.99999999997,500000
437,69,M,grandparent,19,F,high,1,2769185.0,5,3.5,SUBSTANDARD,260075.54999999996,500000
438,40,M,parent,19,F,medium,1,1529248.0,5,0.0,PREFERRED,135000.0,500000
439,43,M,other_relative,21,F,low,0,1548764.0,3,2.5,STANDARD,180000.0,500000
440,43,M,parent,23,F,high,1,1221210.0,4,0.0,PREFERRED,135000.0,500000
441,36,F,parent,21,M,medium,0,1404115.0,4,0.5,PREFERRED,135000.0,500000
442,49,M,parent,20,M,medium,0,2668767.0,5,2.5,STANDARD,185063.01,0
443,51,F,parent,24,M,high,0,1440840.0,3,0.0,PREFERRED,135000.0,500000
444,38,M,parent,24,F,high,0,3391110.0,3,0.0,PREFERRED,161733.3,500000
445,63,M,grandparent,22,F,medium,0,3057294.0,4,3.5,SUBSTANDARD,268718.81999999995,500000
446,37,M,parent,22,M,medium,1,3074713.0,3,0.0,PREFERRED,152241.39,0
447,51,F,other_relative,24,F,medium,1,1857420.0,5,1.5,STANDARD,180000.0,500000
448,62,F,grandparent,24,M,low,0,3354202.0,4,5.5,HIGH_RISK,349626.06,0
449,68,M,parent,23,F,low,0,1410445.0,5,7.0,HIGH_RISK,324000.0,500000
450,65,F,other_relative,19,M,low,1,1604393.0,3,4.5,SUBSTANDARD,251999.99999999997,500000
451,42,F,other_relative,25,M,high,1,2932498.0,3,0.0,PREFERRED,147974.94,0
452,62,M,other_relative,23,M,high,1,1948500.0,4,0.5,PREFERRED,135000.0,0
453,51,M,parent,25,F,medium,0,2707579.0,3,1.0,PREFERRED,141227.37,0
454,58,M,parent,21,M,medium,0,2446319.0,4,2.5,STANDARD,180000.0,500000
455,52,F,grandparent,18,M,medium,1,2067417.0,4,1.0,PREFERRED,135000.0,500000
456,40,M,grandparent,24,M,medium,0,2569805.0,4,1.5,STANDARD,182094.15,500000
457,69,F,grandparent,25,F,low,0,3480971.0,4,7.0,HIGH_RISK,353429.13,0
458,42,M,parent,19,M,low,0,3388189.0,5,3.5,SUBSTANDARD,278645.67,500000
459,54,M,parent,19,F,medium,1,1781022.0,5,1.0,PREFERRED,135000.0,500000
460,65,F,grandparent,24,F,medium,1,1983938.0,4,3.5,SUBSTANDARD,251999.99999999997,500000
461,50,F,parent,22,F,low,1,3236527.0,4,2.0,STANDARD,202095.81,500000
462,39,F,parent,18,F,low,1,2145434.0,4,1.0,PREFERRED,135000.0,500000
463,46,M,other_relative,19,M,low,0,1589607.0,4,4.0,SUBSTANDARD,251999.99999999997,500000
464,46,M,parent,24,M,low,1,2884778.0,4,2.0,STANDARD,191543.34,500000
465,36,F,parent,22,F,medium,1,2901362.0,5,0.0,PREFERRED,147040.86,500000
466,44,M,other,25,M,high,0,3273136.0,4,1.0,PREFERRED,158194.08,500000
467,64,M,parent,21,M,medium,1,3055160.0,4,1.0,PREFERRED,151654.8,500000
468,53,M,parent,20,F,low,1,3270479.0,5,3.0,SUBSTANDARD,275114.37,500000
469,41,M,parent,24,M,high,0,1632753.0,3,0.0,PREFERRED,135000.0,500000
470,57,M,parent,23,F,low,0,2658172.0,4,4.5,SUBSTANDARD,256745.15999999997,500000
471,43,M,parent,20,F,low,0,1479255.0,4,2.5,STANDARD,180000.0,0
472,57,F,grandparent,19,F,medium,1,1431544.0,5,3.0,SUBSTANDARD,251999.99999999997,500000
473,64,M,other_relative,24,F,medium,0,2687262.0,3,2.5,STANDARD,185617.86,500000
474,49,F,other,24,M,medium,0,1714974.0,5,4.0,SUBSTANDARD,251999.99999999997,500000
475,63,M,other_relative,19,F,high,0,1520624.0,4,2.0,STANDARD,180000.0,500000
476,56,F,parent,20,M,low,0,1679378.0,5,5.5,HIGH_RISK,324000.0,500000
477,64,F,grandparent,20,F,low,0,3003264.0,4,5.5,HIGH_RISK,339097.92,500000
478,46,M,parent,18,M,low,1,2443260.0,4,2.0,STANDARD,180000.0,500000
479,48,M,parent,22,M,high,0,3462618.0,4,0.5,PREFERRED,163878.54,500000
480,47,M,parent,24,M,medium,0,1669860.0,3,1.0,PREFERRED,135000.0,500000
481,45,M,parent,20,F,medium,0,2066866.0,3,1.0,PREFERRED,135000.0,0
482,41,F,parent,25,F,high,1,3372023.0,3,0.0,PREFERRED,161160.69,500000
483,66,M,grandparent,24,M,low,1,1489726.0,4,5.5,HIGH_RISK,324000.0,500000
484,55,M,parent,23,F,low,0,2951073.0,5,5.5,HIGH_RISK,337532.19,500000
485,66,F,grandparent,21,M,low,1,1801204.0,4,5.5,HIGH_RISK,324000.0,0
486,32,M,other,21,F,medium,0,2635140.0,3,1.0,PREFERRED,139054.2,500000
487,57,M,other_relative,24,M,low,1,1764033.0,4,3.5,SUBSTANDARD,251999.99999999997,500000
488,34,F,grandparent,22,F,medium,1,3138299.0,5,0.5,PREFERRED,154148.97,500000
489,51,F,parent,23,F,medium,0,2803316.0,4,1.5,STANDARD,189099.48,500000
490,62,M,grandparent,19,F,medium,0,2759514.0,3,3.0,SUBSTANDARD,259785.41999999998,0
491,67,F,grandparent,25,M,medium,1,1481642.0,4,3.5,SUBSTANDARD,251999.99999999997,500000
492,41,M,parent,19,M,high,1,1669555.0,4,0.0,PREFERRED,135000.0,500000
493,40,M,parent,24,M,medium,0,2407222.0,3,0.0,PREFERRED,135000.0,500000
494,44,M,parent,19,M,low,0,3255651.0,4,2.5,STANDARD,202669.53,500000
495,52,M,parent,23,F,medium,1,1861150.0,4,0.0,PREFERRED,135000.0,500000
496,70,M,parent,19,M,low,0,3180893.0,3,5.5,HIGH_RISK,344426.79,500000
497,35,F,parent,20,F,medium,0,2301940.0,4,0.5,PREFERRED,135000.0,500000
498,63,M,parent,23,M,high,0,1839939.0,4,1.5,STANDARD,180000.0,500000
499,47,M,parent,22,M,low,0,2504326.0,4,3.5,SUBSTANDARD,252129.77999999997,500000
500,66,F,grandparent,24,M,low,0,1451858.0,4,7.0,HIGH_RISK,324000.0,500000
501,63,F,parent,24,M,low,1,1321965.0,3,2.5,STANDARD,180000.0,500000
502,59,F,parent,25,F,medium,1,1514781.0,4,1.0,PREFERRED,135000.0,500000
503,48,M,parent,20,M,medium,1,1367348.0,3,0.0,PREFERRED,135000.0,500000
504,41,M,other,24,F,low,0,2721868.0,5,5.0,HIGH_RISK,330656.04,500000
505,62,F,grandparent,25,F,high,0,2719027.0,3,2.0,STANDARD,186570.81,0
506,46,M,parent,22,M,low,1,1282724.0,3,1.5,STANDARD,180000.0,500000
507,41,F,parent,20,M,medium,1,2135155.0,5,0.0,PREFERRED,135000.0,0
508,46,M,parent,25,M,medium,1,2275225.0,4,0.0,PREFERRED,135000.0,500000
509,49,F,parent,24,F,low,1,1782425.0,3,1.5,STANDARD,180000.0,500000
510,66,M,parent,23,F,high,1,3313750.0,3,1.0,PREFERRED,159412.5,500000
511,33,M,grandparent,21,F,medium,1,2272989.0,3,0.0,PREFERRED,135000.0,500000
512,58,F,parent,24,F,medium,0,3269908.0,4,2.5,STANDARD,203097.24,0
513,68,F,parent,21,M,high,0,3459449.0,3,2.5,STANDARD,208783.47,500000
514,30,M,parent,23,F,medium,0,2207720.0,3,0.0,PREFERRED,135000.0,500000
515,54,M,parent,25,M,high,1,2798727.0,4,0.0,PREFERRED,143961.81,500000
516,59,F,parent,19,M,high,1,1739401.0,4,0.0,PREFERRED,135000.0,500000
517,30,M,other_relative,24,F,low,0,1852727.0,4,2.5,STANDARD,180000.0,500000
518,65,M,parent,21,M,high,0,2234405.0,3,2.5,STANDARD,180000.0,500000
519,61,M,other,20,F,low,1,2312348.0,4,4.5,SUBSTANDARD,251999.99999999997,500000
520,44,M,other_relative,21,M,low,1,2910831.0,4,1.5,STANDARD,192324.93,500000
521,53,M,other_relative,21,M,high,0,2842753.0,4,1.0,PREFERRED,145282.59,500000
522,48,M,parent,19,M,medium,0,2950937.0,4,1.5,STANDARD,193528.11,0
523,66,F,grandparent,23,F,medium,0,3100515.0,5,6.0,HIGH_RISK,342015.45,0
524,46,F,parent,21,M,low,0,2970104.0,4,3.5,SUBSTANDARD,266103.12,500000
525,54,M,parent,22,F,medium,1,1945446.0,3,0.0,PREFERRED,135000.0,500000
526,53,F,parent,23,F,medium,1,1290133.0,3,0.0,PREFERRED,135000.0,500000
527,61,F,other,18,M,medium,1,2391178.0,3,2.0,STANDARD,180000.0,500000
528,53,M,parent,20,M,high,0,1383877.0,5,1.5,STANDARD,180000.0,500000
529,62,M,grandparent,19,F,medium,1,2365631.0,4,2.0,STANDARD,180000.0,500000
530,34,M,other_relative,19,M,medium,1,1482278.0,4,0.0,PREFERRED,135000.0,500000
531,44,M,parent,18,M,high,1,2123138.0,4,0.0,PREFERRED,135000.0,500000
532,44,M,parent,18,F,low,0,3190922.0,4,2.5,STANDARD,200727.66,500000
533,38,F,other_relative,25,M,high,0,2722243.0,3,0.0,PREFERRED,141667.29,500000
534,34,F,other,19,M,medium,1,1746727.0,3,0.0,PREFERRED,135000.0,500000
535,41,M,other_relative,25,M,medium,0,2651009.0,4,1.0,PREFERRED,139530.27,500000
536,54,F,grandparent,21,F,low,0,3116199.0,3,4.0,SUBSTANDARD,270485.97,500000
537,42,M,parent,23,F,medium,0,1725661.0,4,0.5,PREFERRED,135000.0,500000
538,45,M,parent,24,M,low,1,1269314.0,4,2.0,STANDARD,180000.0,500000
539,45,M,parent,18,F,low,1,3075289.0,4,2.0,STANDARD,197258.66999999998,500000
540,67,F,parent,24,M,low,0,2235840.0,4,6.0,HIGH_RISK,324000.0,500000
541,58,F,parent,20,F,high,1,1260693.0,4,0.0,PREFERRED,135000.0,500000
542,63,M,other_relative,24,F,medium,1,1984086.0,3,1.0,PREFERRED,135000.0,0
543,39,M,parent,21,M,medium,0,2926188.0,5,1.5,STANDARD,192785.64,0
544,52,M,parent,24,M,low,0,2769040.0,4,3.5,SUBSTANDARD,260071.19999999998,500000
545,44,M,parent,20,F,medium,0,1758981.0,4,0.5,PREFERRED,135000.0,500000
546,57,M,parent,18,F,high,0,3298205.0,5,2.5,STANDARD,203946.15,500000
547,36,F,parent,19,F,high,1,3037461.0,3,0.0,PREFERRED,151123.83,500000
548,54,F,parent,23,F,medium,0,2327581.0,5,2.5,STANDARD,180000.0,500000
549,52,M,other_relative,25,M,low,0,2112810.0,4,4.0,SUBSTANDARD,251999.99999999997,500000
550,41,F,parent,24,M,high,1,2058710.0,4,0.0,PREFERRED,135000.0,500000
551,68,F,parent,21,F,medium,0,3166787.0,5,5.0,HIGH_RISK,344003.61,0
552,54,M,parent,20,M,medium,0,1275549.0,4,1.5,STANDARD,180000.0,500000
553,65,M,parent,21,M,medium,1,1845850.0,5,3.5,SUBSTANDARD,251999.99999999997,500000
554,59,F,parent,23,M,low,0,2191193.0,4,4.5,SUBSTANDARD,251999.99999999997,0
555,58,M,other,22,F,medium,0,1662590.0,4,4.0,SUBSTANDARD,251999.99999999997,500000
556,51,F,parent,19,F,low,0,3055116.0,4,3.5,SUBSTANDARD,268653.48,0
557,56,F,parent,24,M,high,1,3131168.0,4,0.0,PREFERRED,153935.04,500000
558,47,M,parent,18,M,low,1,2532408.0,4,2.0,STANDARD,180972.24,500000
559,51,M,parent,24,F,high,0,2350998.0,3,0.0,PREFERRED,135000.0,500000
560,60,F,other_relative,25,F,medium,1,1361916.0,4,1.5,STANDARD,180000.0,500000
561,42,M,grandparent,25,F,medium,0,1829040.0,3,1.0,PREFERRED,135000.0,500000
562,32,F,parent,21,M,low,1,2402728.0,3,0.0,PREFERRED,135000.0,500000
563,37,M,parent,21,M,high,0,1463051.0,4,0.0,PREFERRED,135000.0,500000
564,51,M,parent,22,F,medium,0,2975332.0,4,1.5,STANDARD,194259.96,500000
565,30,F,other_relative,25,F,medium,1,2118950.0,4,0.0,PREFERRED,135000.0,500000
566,55,M,parent,19,F,medium,1,1516306.0,3,0.5,PREFERRED,135000.0,500000
567,48,M,other_relative,23,M,low,0,3171353.0,4,4.0,SUBSTANDARD,272140.58999999997,500000
568,63,F,parent,23,F,low,0,3436401.0,5,5.5,HIGH_RISK,352092.03,500000
569,66,M,grandparent,24,M,medium,0,1232555.0,5,6.0,HIGH_RISK,324000.0,0
570,47,M,parent,20,F,low,0,2004347.0,4,3.5,SUBSTANDARD,251999.99999999997,500000
571,62,M,parent,22,F,high,0,3094981.0,3,1.0,PREFERRED,152849.43,500000
572,57,F,parent,18,F,high,1,1898471.0,4,0.0,PREFERRED,135000.0,500000
573,67,M,grandparent,22,M,medium,1,1383428.0,5,4.5,SUBSTANDARD,251999.99999999997,0
574,39,M,parent,19,M,medium,1,3314618.0,3,0.0,PREFERRED,159438.54,500000
575,50,M,parent,23,F,low,1,2270460.0,3,1.5,STANDARD,180000.0,500000
576,47,M,parent,25,M,medium,0,3489227.0,4,1.5,STANDARD,209676.81,500000
577,40,M,parent,20,F,high,1,2462076.0,3,0.0,PREFERRED,135000.0,500000
578,43,M,parent,19,F,high,1,2322152.0,3,0.0,PREFERRED,135000.0,500000
579,52,F,other,25,M,low,1,3155612.0,3,3.0,SUBSTANDARD,271668.36,500000
580,54,F,parent,25,M,medium,1,2347928.0,5,1.0,PREFERRED,135000.0,500000
581,41,M,parent,20,F,high,1,3411467.0,3,0.0,PREFERRED,162344.01,500000
582,30,M,other,25,F,low,0,3051499.0,3,3.0,SUBSTANDARD,268544.97,500000
583,65,M,grandparent,23,M,low,0,2071955.0,4,7.0,HIGH_RISK,324000.0,0
584,62,F,parent,19,M,medium,1,2809563.0,4,1.0,PREFERRED,144286.89,500000
585,48,M,parent,23,M,low,0,1410025.0,4,3.5,SUBSTANDARD,251999.99999999997,0
586,68,M,grandparent,23,M,high,0,2838411.0,5,5.0,HIGH_RISK,334152.33,500000
587,69,M,grandparent,19,M,low,1,3298517.0,3,5.0,HIGH_RISK,347955.51,500000
588,62,M,parent,23,M,medium,1,3385013.0,4,1.0,PREFERRED,161550.39,500000
589,60,F,parent,21,M,medium,1,1961097.0,5,2.0,STANDARD,180000.0,500000
590,48,M,parent,19,F,low,0,2108715.0,5,4.5,SUBSTANDARD,251999.99999999997,500000
591,61,M,grandparent,22,M,high,0,1612108.0,4,2.5,STANDARD,180000.0,500000
592,56,M,other_relative,19,F,medium,1,2097676.0,4,1.5,STANDARD,180000.0,500000
593,54,M,parent,24,M,high,1,2315156.0,3,0.0,PREFERRED,135000.0,0
594,32,M,parent,24,F,low,1,3131411.0,5,1.5,STANDARD,198942.33,0
595,50,M,parent,21,F,high,1,3063638.0,4,0.0,PREFERRED,151909.14,500000
596,47,F,parent,23,M,low,0,3276411.0,4,3.5,SUBSTANDARD,275292.32999999996,0
597,35,M,parent,19,F,medium,1,1331259.0,4,0.0,PREFERRED,135000.0,500000
598,51,M,parent,24,M,medium,0,2995549.0,3,1.0,PREFERRED,149866.47,0
599,40,F,parent,24,F,medium,0,3408334.0,4,0.5,PREFERRED,162250.02,500000
